path,label
emoji_embedding/data/emojipedia/envelope_with_arrow/facebook.jpg,envelope_with_arrow
emoji_embedding/data/emojipedia/check_mark/htc.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/lg.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/mozilla.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/softbank.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/docomo.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/samsung.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/microsoft.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/apple.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/skype.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/messenger.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/emojidex.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/twitter.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/joypixels.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/openmoji.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/au_by_kddi.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/whatsapp.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/google.jpg,check_mark
emoji_embedding/data/emojipedia/check_mark/facebook.jpg,check_mark
emoji_embedding/data/emojipedia/bookmark_tabs/htc.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/lg.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/mozilla.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/softbank.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/docomo.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/samsung.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/microsoft.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/apple.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/skype.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/messenger.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/emojidex.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/twitter.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/joypixels.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/openmoji.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/au_by_kddi.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/whatsapp.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/google.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/bookmark_tabs/facebook.jpg,bookmark_tabs
emoji_embedding/data/emojipedia/hippopotamus/lg.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/samsung.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/microsoft.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/apple.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/skype.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/twitter.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/joypixels.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/openmoji.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/emojipedia.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/whatsapp.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/google.jpg,hippopotamus
emoji_embedding/data/emojipedia/hippopotamus/facebook.jpg,hippopotamus
emoji_embedding/data/emojipedia/deciduous_tree/htc.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/lg.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/mozilla.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/samsung.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/microsoft.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/apple.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/skype.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/messenger.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/emojidex.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/twitter.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/joypixels.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/openmoji.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/whatsapp.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/google.jpg,deciduous_tree
emoji_embedding/data/emojipedia/deciduous_tree/facebook.jpg,deciduous_tree
emoji_embedding/data/emojipedia/flag-_us_virgin_islands/lg.jpg,flag-_us_virgin_islands
emoji_embedding/data/emojipedia/flag-_us_virgin_islands/samsung.jpg,flag-_us_virgin_islands
emoji_embedding/data/emojipedia/flag-_us_virgin_islands/apple.jpg,flag-_us_virgin_islands
emoji_embedding/data/emojipedia/flag-_us_virgin_islands/skype.jpg,flag-_us_virgin_islands
emoji_embedding/data/emojipedia/flag-_us_virgin_islands/twitter.jpg,flag-_us_virgin_islands
emoji_embedding/data/emojipedia/flag-_us_virgin_islands/joypixels.jpg,flag-_us_virgin_islands
emoji_embedding/data/emojipedia/flag-_us_virgin_islands/openmoji.jpg,flag-_us_virgin_islands
emoji_embedding/data/emojipedia/flag-_us_virgin_islands/whatsapp.jpg,flag-_us_virgin_islands
emoji_embedding/data/emojipedia/flag-_us_virgin_islands/google.jpg,flag-_us_virgin_islands
emoji_embedding/data/emojipedia/flag-_us_virgin_islands/facebook.jpg,flag-_us_virgin_islands
emoji_embedding/data/emojipedia/lollipop/htc.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/lg.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/mozilla.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/softbank.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/docomo.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/samsung.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/microsoft.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/apple.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/skype.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/messenger.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/emojidex.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/twitter.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/joypixels.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/openmoji.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/au_by_kddi.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/whatsapp.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/google.jpg,lollipop
emoji_embedding/data/emojipedia/lollipop/facebook.jpg,lollipop
emoji_embedding/data/emojipedia/military_helmet/samsung.jpg,military_helmet
emoji_embedding/data/emojipedia/military_helmet/microsoft.jpg,military_helmet
emoji_embedding/data/emojipedia/military_helmet/apple.jpg,military_helmet
emoji_embedding/data/emojipedia/military_helmet/twitter.jpg,military_helmet
emoji_embedding/data/emojipedia/military_helmet/joypixels.jpg,military_helmet
emoji_embedding/data/emojipedia/military_helmet/openmoji.jpg,military_helmet
emoji_embedding/data/emojipedia/military_helmet/emojipedia.jpg,military_helmet
emoji_embedding/data/emojipedia/military_helmet/whatsapp.jpg,military_helmet
emoji_embedding/data/emojipedia/military_helmet/google.jpg,military_helmet
emoji_embedding/data/emojipedia/military_helmet/facebook.jpg,military_helmet
emoji_embedding/data/emojipedia/couch_and_lamp/lg.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/samsung.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/microsoft.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/apple.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/skype.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/emojidex.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/twitter.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/joypixels.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/openmoji.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/whatsapp.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/google.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/couch_and_lamp/facebook.jpg,couch_and_lamp
emoji_embedding/data/emojipedia/skull/htc.jpg,skull
emoji_embedding/data/emojipedia/skull/lg.jpg,skull
emoji_embedding/data/emojipedia/skull/mozilla.jpg,skull
emoji_embedding/data/emojipedia/skull/softbank.jpg,skull
emoji_embedding/data/emojipedia/skull/docomo.jpg,skull
emoji_embedding/data/emojipedia/skull/samsung.jpg,skull
emoji_embedding/data/emojipedia/skull/microsoft.jpg,skull
emoji_embedding/data/emojipedia/skull/apple.jpg,skull
emoji_embedding/data/emojipedia/skull/skype.jpg,skull
emoji_embedding/data/emojipedia/skull/messenger.jpg,skull
emoji_embedding/data/emojipedia/skull/emojidex.jpg,skull
emoji_embedding/data/emojipedia/skull/twitter.jpg,skull
emoji_embedding/data/emojipedia/skull/joypixels.jpg,skull
emoji_embedding/data/emojipedia/skull/openmoji.jpg,skull
emoji_embedding/data/emojipedia/skull/au_by_kddi.jpg,skull
emoji_embedding/data/emojipedia/skull/whatsapp.jpg,skull
emoji_embedding/data/emojipedia/skull/google.jpg,skull
emoji_embedding/data/emojipedia/skull/facebook.jpg,skull
emoji_embedding/data/emojipedia/flag-_falkland_islands/lg.jpg,flag-_falkland_islands
emoji_embedding/data/emojipedia/flag-_falkland_islands/samsung.jpg,flag-_falkland_islands
emoji_embedding/data/emojipedia/flag-_falkland_islands/apple.jpg,flag-_falkland_islands
emoji_embedding/data/emojipedia/flag-_falkland_islands/skype.jpg,flag-_falkland_islands
emoji_embedding/data/emojipedia/flag-_falkland_islands/twitter.jpg,flag-_falkland_islands
emoji_embedding/data/emojipedia/flag-_falkland_islands/joypixels.jpg,flag-_falkland_islands
emoji_embedding/data/emojipedia/flag-_falkland_islands/openmoji.jpg,flag-_falkland_islands
emoji_embedding/data/emojipedia/flag-_falkland_islands/whatsapp.jpg,flag-_falkland_islands
emoji_embedding/data/emojipedia/flag-_falkland_islands/google.jpg,flag-_falkland_islands
emoji_embedding/data/emojipedia/flag-_falkland_islands/facebook.jpg,flag-_falkland_islands
emoji_embedding/data/emojipedia/necktie/htc.jpg,necktie
emoji_embedding/data/emojipedia/necktie/lg.jpg,necktie
emoji_embedding/data/emojipedia/necktie/mozilla.jpg,necktie
emoji_embedding/data/emojipedia/necktie/softbank.jpg,necktie
emoji_embedding/data/emojipedia/necktie/docomo.jpg,necktie
emoji_embedding/data/emojipedia/necktie/samsung.jpg,necktie
emoji_embedding/data/emojipedia/necktie/microsoft.jpg,necktie
emoji_embedding/data/emojipedia/necktie/apple.jpg,necktie
emoji_embedding/data/emojipedia/necktie/skype.jpg,necktie
emoji_embedding/data/emojipedia/necktie/messenger.jpg,necktie
emoji_embedding/data/emojipedia/necktie/emojidex.jpg,necktie
emoji_embedding/data/emojipedia/necktie/twitter.jpg,necktie
emoji_embedding/data/emojipedia/necktie/joypixels.jpg,necktie
emoji_embedding/data/emojipedia/necktie/openmoji.jpg,necktie
emoji_embedding/data/emojipedia/necktie/au_by_kddi.jpg,necktie
emoji_embedding/data/emojipedia/necktie/whatsapp.jpg,necktie
emoji_embedding/data/emojipedia/necktie/google.jpg,necktie
emoji_embedding/data/emojipedia/necktie/facebook.jpg,necktie
emoji_embedding/data/emojipedia/funeral_urn/lg.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/samsung.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/microsoft.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/apple.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/skype.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/emojidex.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/twitter.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/joypixels.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/openmoji.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/whatsapp.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/google.jpg,funeral_urn
emoji_embedding/data/emojipedia/funeral_urn/facebook.jpg,funeral_urn
emoji_embedding/data/emojipedia/man_frowning/lg.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/samsung.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/microsoft.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/apple.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/skype.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/emojidex.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/twitter.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/joypixels.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/openmoji.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/whatsapp.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/google.jpg,man_frowning
emoji_embedding/data/emojipedia/man_frowning/facebook.jpg,man_frowning
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/lg.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/samsung.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/microsoft.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/apple.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/skype.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/messenger.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/twitter.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/joypixels.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/openmoji.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/whatsapp.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/google.jpg","family-_man,_woman,_boy,_boy"
"emoji_embedding/data/emojipedia/family-_man,_woman,_boy,_boy/facebook.jpg","family-_man,_woman,_boy,_boy"
emoji_embedding/data/emojipedia/people_with_bunny_ears/htc.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/lg.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/mozilla.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/softbank.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/docomo.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/samsung.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/microsoft.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/apple.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/skype.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/messenger.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/emojidex.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/twitter.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/joypixels.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/openmoji.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/au_by_kddi.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/whatsapp.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/google.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/people_with_bunny_ears/facebook.jpg,people_with_bunny_ears
emoji_embedding/data/emojipedia/sponge/lg.jpg,sponge
emoji_embedding/data/emojipedia/sponge/samsung.jpg,sponge
emoji_embedding/data/emojipedia/sponge/microsoft.jpg,sponge
emoji_embedding/data/emojipedia/sponge/apple.jpg,sponge
emoji_embedding/data/emojipedia/sponge/skype.jpg,sponge
emoji_embedding/data/emojipedia/sponge/twitter.jpg,sponge
emoji_embedding/data/emojipedia/sponge/joypixels.jpg,sponge
emoji_embedding/data/emojipedia/sponge/openmoji.jpg,sponge
emoji_embedding/data/emojipedia/sponge/emojipedia.jpg,sponge
emoji_embedding/data/emojipedia/sponge/whatsapp.jpg,sponge
emoji_embedding/data/emojipedia/sponge/google.jpg,sponge
emoji_embedding/data/emojipedia/sponge/facebook.jpg,sponge
emoji_embedding/data/emojipedia/man_in_steamy_room/lg.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/samsung.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/microsoft.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/apple.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/skype.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/twitter.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/joypixels.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/openmoji.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/emojipedia.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/whatsapp.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/google.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/man_in_steamy_room/facebook.jpg,man_in_steamy_room
emoji_embedding/data/emojipedia/speaker_medium_volume/htc.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/lg.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/mozilla.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/samsung.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/microsoft.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/apple.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/skype.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/messenger.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/emojidex.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/twitter.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/joypixels.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/openmoji.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/whatsapp.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/google.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/speaker_medium_volume/facebook.jpg,speaker_medium_volume
emoji_embedding/data/emojipedia/nazar_amulet/lg.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/samsung.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/microsoft.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/apple.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/skype.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/twitter.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/joypixels.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/openmoji.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/emojipedia.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/whatsapp.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/google.jpg,nazar_amulet
emoji_embedding/data/emojipedia/nazar_amulet/facebook.jpg,nazar_amulet
emoji_embedding/data/emojipedia/scarf/lg.jpg,scarf
emoji_embedding/data/emojipedia/scarf/samsung.jpg,scarf
emoji_embedding/data/emojipedia/scarf/microsoft.jpg,scarf
emoji_embedding/data/emojipedia/scarf/apple.jpg,scarf
emoji_embedding/data/emojipedia/scarf/skype.jpg,scarf
emoji_embedding/data/emojipedia/scarf/emojidex.jpg,scarf
emoji_embedding/data/emojipedia/scarf/twitter.jpg,scarf
emoji_embedding/data/emojipedia/scarf/joypixels.jpg,scarf
emoji_embedding/data/emojipedia/scarf/openmoji.jpg,scarf
emoji_embedding/data/emojipedia/scarf/emojipedia.jpg,scarf
emoji_embedding/data/emojipedia/scarf/whatsapp.jpg,scarf
emoji_embedding/data/emojipedia/scarf/google.jpg,scarf
emoji_embedding/data/emojipedia/scarf/facebook.jpg,scarf
emoji_embedding/data/emojipedia/wastebasket/lg.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/samsung.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/microsoft.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/apple.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/skype.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/emojidex.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/twitter.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/joypixels.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/openmoji.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/whatsapp.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/google.jpg,wastebasket
emoji_embedding/data/emojipedia/wastebasket/facebook.jpg,wastebasket
emoji_embedding/data/emojipedia/gorilla/lg.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/samsung.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/microsoft.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/apple.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/skype.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/emojidex.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/twitter.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/joypixels.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/openmoji.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/emojipedia.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/whatsapp.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/google.jpg,gorilla
emoji_embedding/data/emojipedia/gorilla/facebook.jpg,gorilla
emoji_embedding/data/emojipedia/cat/htc.jpg,cat
emoji_embedding/data/emojipedia/cat/lg.jpg,cat
emoji_embedding/data/emojipedia/cat/mozilla.jpg,cat
emoji_embedding/data/emojipedia/cat/samsung.jpg,cat
emoji_embedding/data/emojipedia/cat/microsoft.jpg,cat
emoji_embedding/data/emojipedia/cat/apple.jpg,cat
emoji_embedding/data/emojipedia/cat/skype.jpg,cat
emoji_embedding/data/emojipedia/cat/messenger.jpg,cat
emoji_embedding/data/emojipedia/cat/emojidex.jpg,cat
emoji_embedding/data/emojipedia/cat/twitter.jpg,cat
emoji_embedding/data/emojipedia/cat/joypixels.jpg,cat
emoji_embedding/data/emojipedia/cat/openmoji.jpg,cat
emoji_embedding/data/emojipedia/cat/whatsapp.jpg,cat
